Gene	S21
BnaC07g36580D--BnaA03g58530D	13
BnaC07g36590D	181
BnaC07g36590D--BnaA03g58520D	93
BnaC07g36590D--BnaA03g58520D--BnaC03g64370D	2
BnaC07g36600D	91
BnaC07g36600D--BnaA03g58510D	28
BnaC07g36610D	10
BnaC07g36620D	62
BnaC07g36620D--BnaA03g58490D	18
BnaC07g36630D	8
BnaC07g36640D	23
BnaC07g36640D--BnaA03g58480D	35
BnaC07g36650D	177
BnaC07g36650D--BnaA03g58470D	172
BnaC07g36660D	3
BnaC07g36660D--BnaA03g58460D	6
BnaC07g36670D	1
BnaC07g36670D--BnaA03g58450D	2
BnaC07g36680D	9
BnaC07g36680D--BnaA03g58100D	2
BnaC07g36690D	23
BnaC07g36690D--BnaA03g44680D	12
BnaC07g36700D	1
BnaC07g36710D	40
BnaC07g36720D	9
BnaC07g36720D--BnaA03g44710D	9
BnaC07g36750D	187
BnaC07g36750D--BnaA03g44730D	122
BnaC07g36760D	38
BnaC07g36760D--BnaA03g44740D	45
BnaC07g36770D	63
BnaC07g36770D--BnaA03g44750D	102
BnaC07g36770D--BnaA03g44760D	1
BnaC07g36770D--BnaA03g44780D	1
BnaC07g36770D--BnaC07g36780D	5
BnaC07g36770D--BnaC07g36780D--BnaA03g44750D--BnaA03g44780D	10
BnaC07g36770D--BnaC07g36780D--BnaA03g44780D	5
BnaC07g36780D	73
BnaC07g36780D--BnaA03g44750D--BnaA03g44780D	1
BnaC07g36780D--BnaA03g44780D	26
BnaC07g36800D	150
BnaC07g36800D--BnaA03g44810D	60
BnaC07g36810D	117
BnaC07g36810D--BnaA03g44820D	39
BnaC07g36830D	25
BnaC07g36830D--BnaA03g44830D	3
BnaC07g36830D--BnaA03g44840D	10
BnaC07g36830D--BnaA03g44840D--BnaC04g01050D	7
BnaC07g36840D	13
BnaC07g36840D--BnaA03g44840D	32
BnaC07g36840D--BnaA03g44840D--BnaC03g63980D--BnaC04g01050D	2
BnaC07g36840D--BnaA03g44840D--BnaC04g01050D	21
BnaC07g36840D--BnaC03g63980D--BnaC04g01050D	2
BnaC07g36840D--BnaC04g01050D	2
BnaC07g36850D	3
BnaC07g36850D--BnaA03g44850D	4
BnaC07g36860D	1
BnaC07g36870D	1
BnaC07g36870D--BnaA03g44870D	5
BnaC07g36880D	67
BnaC07g36880D--BnaA03g44880D	31
BnaC07g36880D--BnaA03g44880D--BnaC07g30910D	19
BnaC07g36880D--BnaA03g44880D--BnaC07g30910D--BnaC03g64570D	1
BnaC07g36880D--BnaA03g44880D--BnaC07g30910D--BnaCnng51630D	2
BnaC07g36880D--BnaC07g30910D	6
BnaC07g36890D	2
BnaC07g36910D	169
BnaC07g36910D--BnaA03g44920D	134
BnaC07g36910D--BnaA03g44920D--BnaCnng04860D	20
BnaC07g36910D--BnaA03g44920D--BnaCnng04860D--BnaCnng61220D	10
BnaC07g36910D--BnaCnng04860D	33
BnaC07g36910D--BnaCnng61220D	1
BnaC07g36930D	382
BnaC07g36930D--BnaA03g44930D	119
BnaC07g36950D	1
BnaC07g36950D--BnaA03g44960D	2
BnaC07g36960D	6
BnaC07g36960D--BnaA09g26320D	26
BnaC07g36960D--BnaA09g26320D--BnaA06g23550D--BnaC04g55640D	1
BnaC07g36960D--BnaA09g26320D--BnaAnng30250D	82
BnaC07g36960D--BnaA09g26320D--BnaC04g55640D	65
BnaC07g36960D--BnaA09g26320D--BnaC04g55640D--BnaAnng30250D	42
BnaC07g36960D--BnaAnng30250D	9
BnaC07g36960D--BnaC04g55640D	4
BnaC07g36960D--BnaC04g55640D--BnaAnng30250D	13
BnaC07g36970D	52
BnaC07g36970D--BnaA03g44970D	36
BnaC07g36970D--BnaA03g44980D	1
BnaC07g36980D	1
BnaC07g36980D--BnaA03g44980D	1
BnaC07g36990D	10
BnaC07g37000D	98
BnaC07g37000D--BnaA03g45020D	8
BnaC07g37000D--BnaC07g37010D--BnaA03g45010D	1
BnaC07g37000D--BnaC09g14400D	1
BnaC07g37010D	39
BnaC07g37010D--BnaA03g45000D--BnaA03g45020D--BnaA03g45040D	1
BnaC07g37010D--BnaA03g45000D--BnaA03g45040D	1
BnaC07g37010D--BnaA03g45040D	8
BnaC07g37030D--BnaA03g45060D	1
BnaC07g37040D	9
BnaC07g37040D--BnaA10g28580D	117
BnaC07g37040D--BnaC06g01110D	13
BnaC07g37040D--BnaC06g01110D--BnaA10g28580D	56
BnaC07g37050D	111
BnaC07g37050D--BnaA03g45070D	34
BnaC07g37060D	2078
BnaC07g37060D--BnaA03g45080D	978
BnaC07g37100D	1
BnaC07g37100D--BnaC07g37120D--BnaA03g45160D	6
BnaC07g37120D	22
BnaC07g37120D--BnaA03g45160D	16
BnaC07g37140D--BnaA05g36300D--BnaCnng32310D	1
BnaC07g37140D--BnaCnng32310D	1
BnaC07g37190D	18
BnaC07g37190D--BnaA03g45230D	24
BnaC07g37200D	19
BnaC07g37200D--BnaA03g45240D	27
BnaC07g37200D--BnaA03g45240D--BnaA04g11450D	1
BnaC07g37200D--BnaA03g45240D--BnaA04g11450D--BnaC06g41300D	1
BnaC07g37200D--BnaA03g45240D--BnaC06g41300D	14
BnaC07g37200D--BnaA03g45240D--BnaUnng00270D	1
BnaC07g37200D--BnaA03g45240D--BnaUnng00270D--BnaA04g11450D	4
BnaC07g37200D--BnaA03g45240D--BnaUnng00270D--BnaA04g11450D--BnaC06g41300D	9
BnaC07g37200D--BnaA04g11450D	3
BnaC07g37200D--BnaC06g41300D	40
BnaC07g37200D--BnaC07g37210D	8
BnaC07g37200D--BnaC07g37210D--BnaA03g45240D	4
BnaC07g37200D--BnaC07g37210D--BnaA03g45240D--BnaC06g41300D	1
BnaC07g37200D--BnaC07g37210D--BnaC06g41300D	6
BnaC07g37200D--BnaC07g37210D--BnaUnng00270D--BnaA04g11450D	1
BnaC07g37200D--BnaUnng00270D	9
BnaC07g37200D--BnaUnng00270D--BnaA04g11450D	8
BnaC07g37200D--BnaUnng00270D--BnaA04g11450D--BnaC06g41300D	11
BnaC07g37210D--BnaA03g45240D	3
BnaC07g37210D--BnaUnng00270D--BnaA04g11450D	1
BnaC07g37220D	3
BnaC07g37220D--BnaA03g45240D	2
BnaC07g37230D	21
BnaC07g37230D--BnaA03g45260D	6
BnaC07g37240D	95
BnaC07g37240D--BnaA03g45270D	29
BnaC07g37250D	96
BnaC07g37250D--BnaA03g45270D	14
BnaC07g37260D	94
BnaC07g37260D--BnaA03g45280D	255
BnaC07g37270D	31
BnaC07g37270D--BnaA03g45290D	1
BnaC07g37270D--BnaA03g45290D--BnaC08g11550D	3
BnaC07g37270D--BnaC08g11550D	4
BnaC07g37280D	74
BnaC07g37280D--BnaA03g45300D	21
BnaC07g37290D	44
BnaC07g37290D--BnaA03g45310D	47
BnaC07g37290D--BnaA03g45310D--BnaA06g13940D	1
BnaC07g37290D--BnaA06g13940D	5
BnaC07g37300D	85
BnaC07g37300D--BnaA03g45320D	31
BnaC07g37310D--BnaA03g45330D	33
BnaC07g37320D	13
BnaC07g37320D--BnaA03g45390D	32
BnaC07g37350D--BnaA03g45450D	2
BnaC07g37350D--BnaC07g37370D--BnaA03g45430D--BnaA03g45450D	1
BnaC07g37350D--BnaC07g37370D--BnaA03g45450D	1
BnaC07g37370D	28
BnaC07g37370D--BnaA03g45430D	2
BnaC07g37370D--BnaA03g45450D	13
BnaC07g37400D	10
BnaC07g37400D--BnaA03g45460D	9
BnaC07g37430D	2
BnaC07g37430D--BnaA03g58600D	1
BnaC07g37450D	5
BnaC07g37450D--BnaC02g40910D	3
BnaC07g37450D--BnaC02g40910D--BnaC05g34780D--BnaC08g05020D	3
BnaC07g37460D	1466
BnaC07g37460D--BnaA03g58610D	1329
BnaC07g37510D	177
BnaC07g37510D--BnaA03g45480D	53
BnaC07g37520D	47
BnaC07g37520D--BnaA03g45490D	33
BnaC07g37530D	2
BnaC07g37540D	1
BnaC07g37550D	1
BnaC07g37550D--BnaA01g12450D	1
BnaC07g37560D	14
BnaC07g37560D--BnaA03g45520D	14
BnaC07g37570D	47
BnaC07g37570D--BnaA03g45530D	58
BnaC07g37580D	11
BnaC07g37590D	1
BnaC07g37600D	2
BnaC07g37630D--BnaA03g45590D	2
BnaC07g37630D--BnaC07g37650D	4
BnaC07g37630D--BnaC07g37650D--BnaA03g45590D	4
BnaC07g37650D	30
BnaC07g37650D--BnaA03g45590D	14
BnaC07g37660D	2
BnaC07g37670D	13
BnaC07g37670D--BnaA03g45610D	6
BnaC07g37680D	34
BnaC07g37680D--BnaA01g12540D--BnaAnng29010D	7
BnaC07g37680D--BnaAnng29010D	55
BnaC07g37680D--BnaC01g14340D	4
BnaC07g37680D--BnaC01g14340D--BnaA01g12540D	1
BnaC07g37690D	6
BnaC07g37690D--BnaAnng29020D	3
BnaC07g37700D	21
BnaC07g37700D--BnaAnng38280D	10
BnaC07g37710D	117
BnaC07g37710D--BnaA01g12570D	3
BnaC07g37710D--BnaA03g45630D	23
BnaC07g37720D	25
BnaC07g37720D--BnaA03g45640D	28
BnaC07g37720D--BnaA03g45640D--BnaA01g12680D	1
BnaC07g37730D	1
BnaC07g37760D	14
BnaC07g37760D--BnaA03g45660D	13
BnaC07g37760D--BnaA03g45660D--BnaA01g12740D	1
BnaC07g37760D--BnaA03g45660D--BnaC01g14470D--BnaA01g12740D	3
BnaC07g37770D	1
BnaC07g37770D--BnaA03g45670D	1
BnaC07g37780D	242
BnaC07g37780D--BnaA03g45680D	68
BnaC07g37780D--BnaA03g45680D--BnaC01g14590D	9
BnaC07g37780D--BnaC01g14590D	4
BnaC07g37790D--BnaC09g39810D--BnaA10g16800D	1
BnaC07g37800D--BnaC09g39800D--BnaC09g39850D--BnaC09g39950D--BnaA10g16840D	2
BnaC07g37800D--BnaC09g39850D--BnaA10g16840D	4
BnaC07g37810D	9
BnaC07g37810D--BnaA03g45690D	9
BnaC07g37820D	1
BnaC07g37830D	157
BnaC07g37830D--BnaA03g45700D	31
BnaC07g37830D--BnaA03g45700D--BnaC01g11120D	3
BnaC07g37840D	7
BnaC07g37840D--BnaA03g45710D	1
BnaC07g37910D	26
BnaC07g37920D	5
BnaC07g37930D	16
BnaC07g37930D--BnaC07g01040D	1
BnaC07g37930D--BnaC07g01040D--BnaUnng02880D	2
BnaC07g37930D--BnaC07g01050D--BnaUnng02880D	12
BnaC07g37930D--BnaUnng02880D	16
BnaC07g37940D	8
BnaC07g37950D	277
BnaC07g37950D--BnaA03g45730D	108
BnaC07g37950D--BnaA03g45730D--BnaA01g12900D	1
BnaC07g37990D	34
BnaC07g37990D--BnaA03g45760D	14
BnaC07g37990D--BnaC01g14610D--BnaA03g45760D	1
BnaC07g37990D--BnaC01g14610D--BnaA03g45760D--BnaA01g12910D	1
BnaC07g37990D--BnaC01g14870D--BnaA03g45760D	1
BnaC07g38000D	9
BnaC07g38000D--BnaA03g45810D	9
BnaC07g38010D	235
BnaC07g38010D--BnaA01g12920D	1
BnaC07g38010D--BnaA01g12930D	4
BnaC07g38010D--BnaC01g14620D	1
BnaC07g38020D	76
BnaC07g38030D	1
BnaC07g38040D	24
BnaC07g38040D--BnaA03g45830D	7
BnaC07g38050D	1
BnaC07g38070D	18
BnaC07g38070D--BnaA03g45850D	2
BnaC07g38080D	72
BnaC07g38090D	189
BnaC07g38090D--BnaA03g45860D	148
BnaC07g38100D	199
BnaC07g38110D	159
BnaC07g38120D	16
BnaC07g38130D	55
BnaC07g38130D--BnaA03g45890D	5
BnaC07g38180D--BnaC06g04800D--BnaAnng24040D	1
BnaC07g38180D--BnaC07g00640D--BnaAnng24040D	1
BnaC07g38190D	38
BnaC07g38190D--BnaA03g45950D	34
BnaC07g38200D	21
BnaC07g38200D--BnaA03g45960D	10
BnaC07g38200D--BnaC01g14980D	2
BnaC07g38210D	6
BnaC07g38210D--BnaA03g45970D	1
BnaC07g38210D--BnaC01g15000D--BnaA01g13050D	1
BnaC07g38220D	15
BnaC07g38240D	310
BnaC07g38240D--BnaA03g46000D--BnaAnng37610D	24
BnaC07g38240D--BnaAnng37610D	48
BnaC07g38250D	22
BnaC07g38250D--BnaA01g13080D--BnaA03g58720D	8
BnaC07g38250D--BnaA01g13080D--BnaA03g58720D--BnaCnng42060D	15
BnaC07g38250D--BnaA03g58720D	13
BnaC07g38260D	40
BnaC07g38260D--BnaA01g13090D--BnaA03g58710D	4
BnaC07g38260D--BnaA03g58710D	22
BnaC07g38310D	1
BnaC07g38340D	95
BnaC07g38340D--BnaA01g22710D	7
BnaC07g38340D--BnaC04g29930D	36
BnaC07g38350D	1
BnaC07g38350D--BnaA03g46020D	1
BnaC07g38350D--BnaA03g46020D--BnaCnng76810D	1
BnaC07g38370D	235
BnaC07g38370D--BnaA03g46050D	64
BnaC07g38390D	3
BnaC07g38410D	25
BnaC07g38410D--BnaA03g58750D	35
BnaC07g38410D--BnaA08g15060D--BnaC03g62140D	1
BnaC07g38420D	2
BnaC07g38420D--BnaA01g13360D--BnaA03g58740D	2
BnaC07g38420D--BnaA03g58740D	1
BnaC07g38420D--BnaC01g15520D	4
BnaC07g38420D--BnaC01g15520D--BnaA01g13360D	2
BnaC07g38420D--BnaC01g15520D--BnaA01g13360D--BnaA03g58740D	1
BnaC07g38420D--BnaC01g15520D--BnaA08g15080D--BnaC03g62130D--BnaA03g58740D	2
BnaC07g38430D	104
BnaC07g38430D--BnaA01g13370D--BnaA08g31200D--BnaA03g58730D	2
BnaC07g38430D--BnaA03g58730D	71
BnaC07g38430D--BnaC01g15530D--BnaA01g13370D--BnaA08g31200D--BnaA03g58730D	7
BnaC07g38430D--BnaC01g15530D--BnaA03g58730D	17
BnaC07g38440D	6
BnaC07g38440D--BnaA03g46190D	2
BnaC07g38450D	55
BnaC07g38450D--BnaA03g46200D	16
BnaC07g38460D	9
BnaC07g38460D--BnaA03g46210D	6
BnaC07g38460D--BnaA03g46210D--BnaA01g13390D	6
BnaC07g38470D	68
BnaC07g38470D--BnaA01g13400D	4
BnaC07g38470D--BnaA03g46220D	8
BnaC07g38470D--BnaA03g46230D	3
BnaC07g38470D--BnaA03g46230D--BnaA01g13400D	1
BnaC07g38480D	7
BnaC07g38480D--BnaA06g21030D	1
BnaC07g38480D--BnaA06g21230D	1
BnaC07g38480D--BnaC08g21130D	4
BnaC07g38490D	4
BnaC07g38490D--BnaA03g46240D	2
BnaC07g38500D	7
BnaC07g38530D	11
BnaC07g38540D	36
BnaC07g38540D--BnaA03g46270D	19
BnaC07g38550D	23
BnaC07g38550D--BnaA03g46280D	9
BnaC07g38560D	13
BnaC07g38560D--BnaA03g46290D	15
BnaC07g38570D	108
BnaC07g38570D--BnaA03g46300D	56
BnaC07g38580D	2
BnaC07g38580D--BnaA03g46310D	2
BnaC07g38590D	88
BnaC07g38590D--BnaA03g46320D	20
BnaC07g38610D	30
BnaC07g38620D	4
BnaC07g38640D	48
BnaC07g38650D	65
BnaC07g38660D	2
BnaC07g38670D	187
BnaC07g38670D--BnaA01g35090D	8
BnaC07g38680D	116
BnaC07g38690D	2
BnaC07g38690D--BnaA01g35070D	1
BnaC07g38700D	8
BnaC07g38710D--BnaA08g15120D--BnaC03g62060D--BnaCnng74320D	1
BnaC07g38710D--BnaAnng38460D	12
BnaC07g38710D--BnaAnng38460D--BnaCnng74320D	35
BnaC07g38710D--BnaC01g15880D--BnaAnng38460D--BnaCnng74320D--BnaAnng41900D	3
BnaC07g38710D--BnaC01g15880D--BnaCnng74320D	2
BnaC07g38710D--BnaCnng74320D	16
BnaC07g38730D	68
BnaC07g38730D--BnaA03g46460D	51
BnaC07g38730D--BnaA08g15130D	2
BnaC07g38740D	62
BnaC07g38740D--BnaA03g46470D	38
BnaC07g38750D	22
BnaC07g38750D--BnaA03g46480D	4
BnaC07g38760D	118
BnaC07g38760D--BnaA03g46490D	91
BnaC07g38760D--BnaC01g15980D--BnaA03g46490D--BnaA01g13630D	23
BnaC07g38770D--BnaA03g46500D	1
BnaC07g38780D	340
BnaC07g38780D--BnaA01g13670D	10
BnaC07g38780D--BnaA03g46510D	166
BnaC07g38780D--BnaA03g46510D--BnaA01g13670D	1
BnaC07g38780D--BnaC01g16050D	11
BnaC07g38780D--BnaC01g16050D--BnaA01g13670D	33
BnaC07g38780D--BnaC01g16050D--BnaA03g46510D--BnaA01g13670D	1
BnaC07g38780D--BnaC01g16050D--BnaC08g11400D	17
BnaC07g38790D	145
BnaC07g38790D--BnaA03g46610D--BnaA03g46630D	11
BnaC07g38790D--BnaC07g38870D	20
BnaC07g38790D--BnaC07g38870D--BnaA03g46630D	2
BnaC07g38810D	4
BnaC07g38810D--BnaC01g16080D--BnaA01g13700D	1
BnaC07g38820D	46
BnaC07g38820D--BnaA03g46540D	22
BnaC07g38840D	64
BnaC07g38840D--BnaA03g46550D	42
BnaC07g38850D	11
BnaC07g38850D--BnaA03g46560D	10
BnaC07g38850D--BnaC01g16140D--BnaA03g46560D--BnaA01g13730D	1
BnaC07g38870D	42
BnaC07g38870D--BnaA03g46610D	5
BnaC07g38870D--BnaA03g46610D--BnaA03g46630D	10
BnaC07g38870D--BnaA03g46630D	15
BnaC07g38880D	3
BnaC07g38890D	818
BnaC07g38890D--BnaA01g13780D	4
BnaC07g38890D--BnaA03g46660D	560
BnaC07g38890D--BnaA03g46660D--BnaA01g13780D	7
BnaC07g38890D--BnaA03g46660D--BnaA08g14780D	23
BnaC07g38890D--BnaA03g46660D--BnaA08g14780D--BnaA01g13780D	7
BnaC07g38890D--BnaC01g16200D--BnaA03g46660D--BnaA01g13780D	1
BnaC07g38890D--BnaC08g11440D	17
BnaC07g38890D--BnaC08g11440D--BnaA01g13780D	1
BnaC07g38890D--BnaC08g11440D--BnaA03g46660D--BnaA08g14780D	2
BnaC07g38900D	19
BnaC07g38900D--BnaA03g46710D	6
BnaC07g38910D	8
BnaC07g38910D--BnaA03g46720D	2
BnaC07g38920D	37
BnaC07g38920D--BnaA03g46730D	45
BnaC07g38930D	25
BnaC07g38940D	58
BnaC07g38940D--BnaA01g35170D	1
BnaC07g38940D--BnaA03g46740D	8
BnaC07g38940D--BnaA03g46740D--BnaC01g41500D	12
BnaC07g38940D--BnaA03g46740D--BnaC01g41500D--BnaAnng40160D	9
BnaC07g38940D--BnaC01g41500D	26
BnaC07g38940D--BnaC06g41160D	2
BnaC07g38950D	3
BnaC07g38970D	223
BnaC07g38970D--BnaA01g13910D	3
BnaC07g38970D--BnaA03g46760D	250
BnaC07g38970D--BnaA03g46760D--BnaA01g13900D--BnaA01g13910D	2
BnaC07g38970D--BnaA03g46760D--BnaA01g13900D--BnaCnng67910D	2
BnaC07g38970D--BnaC01g16350D--BnaA03g46760D	28
BnaC07g38970D--BnaC01g16350D--BnaA03g46760D--BnaA01g13900D--BnaA01g13910D--BnaCnng67910D	4
BnaC07g38970D--BnaC01g16350D--BnaA03g46760D--BnaA01g13910D--BnaCnng67910D	1
BnaC07g38990D	10
BnaC07g38990D--BnaA03g46780D	3
BnaC07g39000D	35
BnaC07g39000D--BnaA03g46790D	3
BnaC07g39000D--BnaC01g16400D	1
BnaC07g39000D--BnaC01g16400D--BnaA01g13930D	1
BnaC07g39000D--BnaC01g16400D--BnaA03g46790D--BnaA08g14700D	5
BnaC07g39000D--BnaC01g16400D--BnaC08g11670D--BnaA01g13930D	1
BnaC07g39000D--BnaC08g11670D	1
BnaC07g39000D--BnaC08g11670D--BnaA01g13930D	1
BnaC07g39010D	152
BnaC07g39010D--BnaA03g46800D	53
BnaC07g39010D--BnaC01g16410D--BnaA01g13940D	1
BnaC07g39010D--BnaC01g16410D--BnaA03g46800D--BnaA01g13940D	3
BnaC07g39040D	49
BnaC07g39040D--BnaA03g46820D	17
BnaC07g39040D--BnaA03g46820D--BnaA01g13970D	2
BnaC07g39040D--BnaC01g16470D	1
BnaC07g39040D--BnaC01g16470D--BnaA03g46820D--BnaA01g13970D	2
BnaC07g39050D	173
BnaC07g39050D--BnaA03g46830D	165
BnaC07g39050D--BnaC01g16480D--BnaA03g46830D	30
BnaC07g39050D--BnaC01g16480D--BnaA03g46830D--BnaA01g13990D	1
BnaC07g39060D	356
BnaC07g39060D--BnaA03g46840D	332
BnaC07g39060D--BnaC01g16540D--BnaA03g46840D--BnaA01g14040D	3
BnaC07g39070D	880
BnaC07g39070D--BnaA03g46880D	310
BnaC07g39070D--BnaA03g46880D--BnaA08g14650D	12
BnaC07g39070D--BnaC08g11760D--BnaA03g46880D--BnaA08g14650D	8
BnaC07g39080D	31
BnaC07g39080D--BnaA03g46900D	5
BnaC07g39080D--BnaC01g16610D--BnaA01g14110D	2
BnaC07g39080D--BnaC01g16610D--BnaA03g46900D	2
BnaC07g39090D	154
BnaC07g39090D--BnaA03g46910D	59
BnaC07g39100D	86
BnaC07g39100D--BnaA03g46920D	39
BnaC07g39110D	9
BnaC07g39110D--BnaA03g46930D	2
BnaC07g39120D	100
BnaC07g39120D--BnaA03g46950D	102
BnaC07g39120D--BnaC01g16680D--BnaA03g46950D	7
BnaC07g39120D--BnaC01g16680D--BnaC08g11800D--BnaC08g11860D--BnaA08g14610D--BnaA01g14180D	9
BnaC07g39120D--BnaC08g11800D--BnaC08g11860D--BnaA03g46950D--BnaA08g14610D	1
BnaC07g39120D--BnaC08g11800D--BnaC08g11860D--BnaA08g14610D	8
BnaC07g39130D--BnaC07g39150D--BnaA03g46970D	1
BnaC07g39130D--BnaC07g39150D--BnaA03g46970D--BnaA01g14190D	1
BnaC07g39150D	53
BnaC07g39150D--BnaA01g14190D	13
BnaC07g39150D--BnaA03g46970D	34
BnaC07g39150D--BnaA03g46970D--BnaA01g14190D	1
BnaC07g39150D--BnaC01g16690D	3
BnaC07g39150D--BnaC01g16690D--BnaA01g14190D	2
BnaC07g39150D--BnaC01g16690D--BnaA03g46970D	1
BnaC07g39160D	66
BnaC07g39160D--BnaA03g46980D	88
BnaC07g39160D--BnaC01g16700D--BnaA01g14200D	7
BnaC07g39160D--BnaC01g16700D--BnaA03g46980D	3
BnaC07g39160D--BnaC01g16700D--BnaA03g46980D--BnaA01g14200D	4
BnaC07g39170D	48
BnaC07g39170D--BnaA03g46990D	12
BnaC07g39180D	1
BnaC07g39190D	102
BnaC07g39190D--BnaA01g14270D	25
BnaC07g39190D--BnaA03g47010D	7
BnaC07g39190D--BnaC03g27880D--BnaA01g14270D	1
BnaC07g39200D	18
BnaC07g39200D--BnaA01g14310D	1
BnaC07g39200D--BnaA03g47020D	6
BnaC07g39200D--BnaA03g47020D--BnaA01g14310D	1
BnaC07g39200D--BnaC07g21660D	8
BnaC07g39200D--BnaC07g21660D--BnaA03g47020D	5
BnaC07g39210D	105
BnaC07g39210D--BnaA03g47030D	39
BnaC07g39220D	4
BnaC07g39220D--BnaA03g47040D	3
BnaC07g39220D--BnaC01g16820D--BnaA01g14330D	1
BnaC07g39220D--BnaC01g16820D--BnaA03g47040D	1
BnaC07g39230D	15
BnaC07g39240D	1
BnaC07g39250D	538
BnaC07g39250D--BnaA03g47070D	411
BnaC07g39250D--BnaA03g47070D--BnaA03g47080D	62
BnaC07g39250D--BnaA03g47080D	4
BnaC07g39250D--BnaC01g16890D	1
BnaC07g39270D	131
BnaC07g39270D--BnaA01g14400D	30
BnaC07g39270D--BnaA03g47100D	78
BnaC07g39270D--BnaC01g16980D--BnaA01g14400D	20
BnaC07g39270D--BnaC01g16980D--BnaC08g11960D--BnaA01g14400D	4
BnaC07g39280D	61
BnaC07g39280D--BnaA03g47110D	2
BnaC07g39280D--BnaA03g47110D--BnaA01g14420D	1
BnaC07g39280D--BnaC01g17000D--BnaA01g14420D	41
BnaC07g39280D--BnaC01g17000D--BnaA03g47110D--BnaA01g14420D	7
BnaC07g39280D--BnaC07g39310D	1
BnaC07g39290D	20
BnaC07g39290D--BnaA03g47120D	19
BnaC07g39290D--BnaA03g47120D--BnaA03g47130D	1
BnaC07g39290D--BnaC07g39320D--BnaA03g47130D	2
BnaC07g39310D--BnaA03g47110D	2
BnaC07g39320D	5
BnaC07g39320D--BnaA03g47130D	2
BnaC07g39330D	6
BnaC07g39330D--BnaA03g47130D	1
BnaC07g39340D	2036
BnaC07g39340D--BnaA03g47140D	1827
BnaC07g39340D--BnaC01g17020D--BnaA01g14450D	1
BnaC07g39340D--BnaC01g17020D--BnaA03g47140D--BnaA01g14450D	453
BnaC07g39350D	92
BnaC07g39350D--BnaA03g47150D	51
BnaC07g39360D	29
BnaC07g39360D--BnaA03g47160D	7
BnaC07g39400D	56
BnaC07g39400D--BnaA03g47200D	20
BnaC07g39410D	1
BnaC07g39410D--BnaA03g47210D	4
BnaC07g39420D	177
BnaC07g39420D--BnaA03g47220D	90
BnaC07g39420D--BnaA03g47220D--BnaA08g14530D	14
BnaC07g39420D--BnaA08g14530D	8
BnaC07g39420D--BnaC08g11990D--BnaA03g47220D--BnaA08g14530D	4
BnaC07g39420D--BnaC08g11990D--BnaA08g14530D	16
BnaC07g39450D	13
BnaC07g39450D--BnaA03g47250D	9
BnaC07g39460D	162
BnaC07g39460D--BnaA03g47260D	28
BnaC07g39470D	22
BnaC07g39470D--BnaA03g47270D	10
BnaC07g39470D--BnaC07g39490D	1
BnaC07g39480D	17
BnaC07g39480D--BnaA08g14500D	1
BnaC07g39490D	15
BnaC07g39500D	16
BnaC07g39510D	37
BnaC07g39510D--BnaA03g47290D	11
BnaC07g39510D--BnaC01g17270D	1
BnaC07g39510D--BnaC01g17270D--BnaA03g47290D	1
BnaC07g39520D	8
BnaC07g39520D--BnaA03g47300D	5
BnaC07g39530D	36
BnaC07g39530D--BnaA03g47310D	11
BnaC07g39550D	30
BnaC07g39550D--BnaA03g47320D	3
BnaC07g39550D--BnaA03g47330D	3
BnaC07g39560D	6
BnaC07g39560D--BnaA03g47330D	4
BnaC07g39580D	210
BnaC07g39580D--BnaA03g47340D	42
BnaC07g39590D	1
BnaC07g39600D	54
BnaC07g39600D--BnaA03g47360D	1
BnaC07g39610D--BnaC02g34680D	1
BnaC07g39620D	6
BnaC07g39630D--BnaA03g47380D	2
BnaC07g39690D	9
BnaC07g39690D--BnaA08g30960D	2
BnaC07g39700D	1
BnaC07g39710D	63
BnaC07g39710D--BnaA03g47470D	40
BnaC07g39710D--BnaA03g47470D--BnaA08g30970D--BnaC08g47250D	2
BnaC07g39720D	4
BnaC07g39720D--BnaA03g47480D	1
BnaC07g39730D	3
BnaC07g39730D--BnaA03g47480D	1
BnaC07g39740D	6
BnaC07g39740D--BnaA03g47490D	8
BnaC07g39750D	46
BnaC07g39750D--BnaA03g47500D	69
BnaC07g39750D--BnaA03g47500D--BnaA08g30980D	2
BnaC07g39750D--BnaA03g47500D--BnaA08g30980D--BnaC08g47260D	1
BnaC07g39750D--BnaA03g47500D--BnaC08g47260D	2
BnaC07g39750D--BnaA08g30980D	2
BnaC07g39750D--BnaC01g17430D--BnaA03g47500D	1
BnaC07g39770D	412
BnaC07g39770D--BnaA03g47520D--BnaCnng31860D	800
BnaC07g39770D--BnaCnng31860D	304
BnaC07g39780D	37
BnaC07g39780D--BnaA03g47530D	3
BnaC07g39780D--BnaA03g47530D--BnaCnng31850D	3
BnaC07g39780D--BnaCnng31850D	12
BnaC07g39800D	45
BnaC07g39800D--BnaA03g47550D	15
BnaC07g39800D--BnaC01g17480D--BnaA03g47550D	3
BnaC07g39810D	7
BnaC07g39810D--BnaA03g47560D	4
BnaC07g39820D--BnaA03g47570D--BnaA08g31010D	9
BnaC07g39820D--BnaA03g47570D--BnaA08g31010D--BnaC08g47290D	8
BnaC07g39820D--BnaA08g31010D	3
BnaC07g39820D--BnaA08g31010D--BnaC08g47290D	5
BnaC07g39820D--BnaC01g17510D	1
BnaC07g39820D--BnaC01g17510D--BnaC01g17500D	7
BnaC07g39840D	201
